Period,Country,Immigration,Country-Unemployment,NL-Unemployment,Diff-Unemployment,Country-HICP-Monthly-Change,NL-HICP-Monthly-Change,Diff-HICP-Monthly-Change,Country-Industrial-Production,NL-Industrial-Production,Diff-Industrial-Production,Country-House-Price-Index,NL-House-Price-Index,Diff-House-Price-Index,Country-Job-Vacancy-Rate,NL-Job-Vacancy-Rate,Diff-Job-Vacancy-Rate,NL-Conjunctuurklok
201202,Bulgaria,445.0,13.2,6.5,6.699999999999999,0.6,1.0,-0.4,82.5,104.8,-22.299999999999997,98.23,105.19,-6.959999999999994,,1.5,,0.03
201203,Bulgaria,612.0,13.2,6.5,6.699999999999999,0.1,1.4,-1.2999999999999998,86.0,101.7,-15.700000000000003,98.23,105.19,-6.959999999999994,,1.5,,-0.03
201204,Bulgaria,269.0,13.2,6.8,6.3999999999999995,0.2,0.5,-0.3,85.7,104.8,-19.099999999999994,98.67,103.45,-4.780000000000001,,1.4,,-0.11
201205,Bulgaria,267.0,13.2,6.7,6.499999999999999,-0.1,-0.2,0.1,87.9,103.5,-15.599999999999994,98.67,103.45,-4.780000000000001,,1.4,,-0.15
201206,Bulgaria,305.0,13.3,6.7,6.6000000000000005,-0.5,-0.6,0.09999999999999998,88.0,103.4,-15.400000000000006,98.67,103.45,-4.780000000000001,,1.4,,-0.22
201207,Bulgaria,226.0,13.4,6.8,6.6000000000000005,1.1,0.4,0.7000000000000001,87.0,99.8,-12.799999999999997,98.57,99.39,-0.8200000000000074,,1.3,,-0.32
201208,Bulgaria,491.0,13.2,6.8,6.3999999999999995,0.6,0.1,0.5,88.0,101.4,-13.400000000000006,98.57,99.39,-0.8200000000000074,,1.3,,-0.38
201209,Bulgaria,754.0,13.2,6.9,6.299999999999999,0.3,0.5,-0.2,85.7,100.5,-14.799999999999997,98.57,99.39,-0.8200000000000074,,1.3,,-0.46
201210,Bulgaria,457.0,13.3,7.0,6.300000000000001,-0.1,0.8,-0.9,84.0,100.4,-16.400000000000006,96.82,99.79,-2.970000000000013,,1.3,,-0.6
201211,Bulgaria,414.0,13.5,7.2,6.3,-0.2,-0.5,0.3,85.3,101.7,-16.400000000000006,96.82,99.79,-2.970000000000013,,1.3,,-0.68
201212,Bulgaria,319.0,13.6,7.4,6.199999999999999,0.3,-0.1,0.4,89.5,100.6,-11.099999999999994,96.82,99.79,-2.970000000000013,,1.3,,-0.79
201301,Bulgaria,358.0,14.0,7.5,6.5,0.2,0.0,0.2,88.3,102.3,-14.0,96.0,97.07,-1.0699999999999932,,1.2,,-0.93
201302,Bulgaria,483.0,14.1,7.7,6.3999999999999995,0.2,1.0,-0.8,85.3,103.3,-18.0,96.0,97.07,-1.0699999999999932,,1.2,,-1.01
201303,Bulgaria,548.0,14.2,7.9,6.299999999999999,-0.4,1.3,-1.7000000000000002,83.9,105.2,-21.299999999999997,96.0,97.07,-1.0699999999999932,,1.2,,-1.1
201304,Bulgaria,484.0,14.1,8.0,6.1,-0.4,0.1,-0.5,82.7,105.3,-22.599999999999994,96.48,95.04,1.4399999999999977,,1.2,,-1.18
201305,Bulgaria,339.0,13.8,8.1,5.700000000000001,0.0,0.0,0.0,83.0,105.1,-22.099999999999994,96.48,95.04,1.4399999999999977,,1.2,,-1.21
201306,Bulgaria,231.0,13.7,8.3,5.399999999999999,-0.3,-0.5,0.2,84.9,101.2,-16.299999999999997,96.48,95.04,1.4399999999999977,,1.2,,-1.22
201307,Bulgaria,210.0,13.6,8.5,5.1,-0.1,0.4,-0.5,86.3,98.8,-12.5,95.52,95.69,-0.1700000000000017,,1.2,,-1.22
201308,Bulgaria,423.0,13.6,8.5,5.1,-0.2,-0.2,0.0,87.6,101.2,-13.600000000000009,95.52,95.69,-0.1700000000000017,,1.2,,-1.2
201309,Bulgaria,564.0,13.7,8.5,5.199999999999999,-0.3,0.1,-0.4,87.5,102.9,-15.400000000000006,95.52,95.69,-0.1700000000000017,,1.2,,-1.14
201310,Bulgaria,313.0,14.1,8.5,5.6,0.2,-0.3,0.5,88.9,100.3,-11.399999999999991,95.66,95.42,0.23999999999999488,,1.2,,-1.08
201311,Bulgaria,252.0,14.1,8.4,5.699999999999999,-0.1,-0.6,0.5,88.8,103.0,-14.200000000000003,95.66,95.42,0.23999999999999488,,1.2,,-1.03
201312,Bulgaria,247.0,14.1,8.5,5.6,0.4,0.1,0.30000000000000004,87.5,101.7,-14.200000000000003,95.66,95.42,0.23999999999999488,,1.2,,-0.96
201401,Bulgaria,516.0,13.8,8.6,5.200000000000001,-0.3,-0.6,0.3,89.4,99.0,-9.599999999999994,96.66,95.82,0.8400000000000034,,1.3,,-0.91
201402,Bulgaria,479.0,13.3,8.7,4.600000000000001,-0.6,0.6,-1.2,89.3,98.1,-8.799999999999997,96.66,95.82,0.8400000000000034,,1.3,,-0.88
201403,Bulgaria,388.0,13.0,8.7,4.300000000000001,-0.3,1.1,-1.4000000000000001,87.1,96.8,-9.700000000000003,96.66,95.82,0.8400000000000034,,1.3,,-0.86
201404,Bulgaria,463.0,12.5,8.6,3.9000000000000004,0.2,0.6,-0.39999999999999997,89.7,102.0,-12.299999999999997,96.97,96.37,0.5999999999999943,,1.4,,-0.84
201405,Bulgaria,324.0,12.2,8.5,3.6999999999999993,-0.5,-0.5,0.0,86.8,101.6,-14.799999999999997,96.97,96.37,0.5999999999999943,,1.4,,-0.83
201406,Bulgaria,307.0,12.1,8.3,3.799999999999999,-0.3,-0.4,0.10000000000000003,85.4,100.0,-14.599999999999994,96.97,96.37,0.5999999999999943,,1.4,,-0.83
201407,Bulgaria,268.0,12.3,8.2,4.100000000000001,0.6,0.3,0.3,86.8,100.6,-13.799999999999997,97.21,96.94,0.269999999999996,,1.5,,-0.82
201408,Bulgaria,448.0,12.3,8.1,4.200000000000001,-0.1,-0.1,0.0,86.5,101.0,-14.5,97.21,96.94,0.269999999999996,,1.5,,-0.82
201409,Bulgaria,708.0,12.4,8.0,4.4,-0.7,0.0,-0.7,88.1,99.3,-11.200000000000003,97.21,96.94,0.269999999999996,,1.5,,-0.8
201410,Bulgaria,488.0,12.1,8.1,4.0,0.1,-0.1,0.2,88.8,98.2,-9.400000000000006,98.32,97.31,1.009999999999991,,1.5,,-0.77
201411,Bulgaria,327.0,11.7,8.1,3.5999999999999996,-0.5,-0.7,0.19999999999999996,89.2,98.7,-9.5,98.32,97.31,1.009999999999991,,1.5,,-0.72
201412,Bulgaria,331.0,11.3,8.2,3.1000000000000014,0.3,-0.2,0.5,88.7,98.8,-10.099999999999994,98.32,97.31,1.009999999999991,,1.5,,-0.67
201501,Bulgaria,315.0,11.1,8.3,2.799999999999999,-0.7,-1.2,0.5,90.6,100.8,-10.200000000000003,98.85,98.29,0.5599999999999881,,1.6,,-0.62
201502,Bulgaria,353.0,10.9,8.1,2.8000000000000007,0.1,0.8,-0.7000000000000001,90.6,101.4,-10.800000000000011,98.85,98.29,0.5599999999999881,,1.6,,-0.56
201503,Bulgaria,368.0,11.0,8.1,2.9000000000000004,0.3,1.3,-1.0,89.2,98.5,-9.299999999999997,98.85,98.29,0.5599999999999881,,1.6,,-0.5
201504,Bulgaria,323.0,11.0,8.1,2.9000000000000004,0.5,0.8,-0.30000000000000004,91.0,96.3,-5.299999999999997,99.71,99.2,0.5099999999999909,,1.7,,-0.46
201505,Bulgaria,262.0,10.8,8.0,2.8000000000000007,0.0,0.3,-0.3,91.6,95.6,-4.0,99.71,99.2,0.5099999999999909,,1.7,,-0.42
201506,Bulgaria,310.0,10.5,7.9,2.5999999999999996,-0.6,-0.6,0.0,89.9,98.4,-8.5,99.71,99.2,0.5099999999999909,,1.7,,-0.38
201507,Bulgaria,318.0,10.1,7.7,2.3999999999999995,0.2,0.7,-0.49999999999999994,89.9,98.3,-8.399999999999991,99.21,101.02,-1.8100000000000023,,1.7,,-0.35
201508,Bulgaria,453.0,9.8,7.7,2.1000000000000005,0.1,-0.5,0.6,90.3,94.8,-4.5,99.21,101.02,-1.8100000000000023,,1.7,,-0.32
201509,Bulgaria,782.0,9.4,7.8,1.6000000000000005,-0.8,-0.2,-0.6000000000000001,89.0,96.3,-7.299999999999997,99.21,101.02,-1.8100000000000023,,1.7,,-0.3
201510,Bulgaria,487.0,9.1,7.9,1.1999999999999993,-0.2,0.0,-0.2,90.4,98.6,-8.199999999999989,102.23,101.5,0.730000000000004,,1.8,,-0.28
201511,Bulgaria,400.0,9.0,7.7,1.2999999999999998,-0.3,-0.8,0.5,91.0,98.9,-7.900000000000006,102.23,101.5,0.730000000000004,,1.8,,-0.29
201512,Bulgaria,331.0,9.0,7.6,1.4000000000000004,0.4,-0.1,0.5,90.4,96.2,-5.799999999999997,102.23,101.5,0.730000000000004,,1.8,,-0.29
201601,Bulgaria,348.0,9.0,7.4,1.5999999999999996,-0.2,-1.5,1.3,92.3,98.6,-6.299999999999997,103.38,102.52,0.8599999999999994,,1.9,,-0.27
201602,Bulgaria,406.0,9.1,7.5,1.5999999999999996,-0.5,0.9,-1.4,90.9,99.3,-8.399999999999991,103.38,102.52,0.8599999999999994,,1.9,,-0.27
201603,Bulgaria,392.0,9.1,7.4,1.6999999999999993,-0.6,1.5,-2.1,90.8,100.2,-9.400000000000006,103.38,102.52,0.8599999999999994,,1.9,,-0.27
201604,Bulgaria,276.0,9.0,7.4,1.5999999999999996,-0.2,0.1,-0.30000000000000004,92.1,100.0,-7.900000000000006,106.24,104.03,2.2099999999999937,,1.9,,-0.24
201605,Bulgaria,303.0,8.9,7.2,1.7000000000000002,0.0,0.2,-0.2,89.6,98.2,-8.600000000000009,106.24,104.03,2.2099999999999937,,1.9,,-0.23
201606,Bulgaria,329.0,8.8,7.1,1.700000000000001,0.1,-0.6,0.7,93.1,99.8,-6.700000000000003,106.24,104.03,2.2099999999999937,,1.9,,-0.21
201607,Bulgaria,291.0,8.6,7.0,1.5999999999999996,1.0,0.3,0.7,92.7,98.2,-5.5,107.94,106.58,1.3599999999999994,,2.0,,-0.18
201608,Bulgaria,525.0,8.4,6.8,1.6000000000000005,0.0,0.2,-0.2,92.4,97.2,-4.799999999999997,107.94,106.58,1.3599999999999994,,2.0,,-0.14
201609,Bulgaria,708.0,8.3,6.7,1.6000000000000005,-0.7,-0.4,-0.29999999999999993,93.8,97.0,-3.200000000000003,107.94,106.58,1.3599999999999994,,2.0,,-0.11
201610,Bulgaria,450.0,8.1,6.6,1.5,-0.1,0.4,-0.5,93.3,98.2,-4.900000000000006,110.52,108.03,2.489999999999995,,2.1,,-0.06
201611,Bulgaria,435.0,7.8,6.6,1.2000000000000002,-0.1,-0.6,0.5,94.3,100.8,-6.5,110.52,108.03,2.489999999999995,,2.1,,-0.01
201612,Bulgaria,346.0,7.6,6.4,1.1999999999999993,0.7,0.3,0.39999999999999997,95.9,101.7,-5.799999999999997,110.52,108.03,2.489999999999995,,2.1,,0.04
201701,Bulgaria,405.0,7.5,6.4,1.0999999999999996,0.7,-0.6,1.2999999999999998,92.8,98.9,-6.1000000000000085,112.66,110.2,2.4599999999999937,,2.3,,0.1
201702,Bulgaria,416.0,7.5,6.3,1.2000000000000002,0.0,1.0,-1.0,96.3,101.7,-5.400000000000006,112.66,110.2,2.4599999999999937,,2.3,,0.15
201703,Bulgaria,363.0,7.3,6.2,1.0999999999999996,-0.5,0.4,-0.9,96.2,100.5,-4.299999999999997,112.66,110.2,2.4599999999999937,,2.3,,0.21
201704,Bulgaria,371.0,7.2,6.1,1.1000000000000005,0.5,0.9,-0.4,96.0,99.0,-3.0,115.37,112.06,3.3100000000000023,,2.5,,0.28
201705,Bulgaria,376.0,7.1,6.1,1.0,-0.2,-0.4,0.2,97.8,99.1,-1.2999999999999972,115.37,112.06,3.3100000000000023,,2.5,,0.32
201706,Bulgaria,421.0,7.2,6.0,1.2000000000000002,-0.2,-0.3,0.09999999999999998,95.9,100.3,-4.3999999999999915,115.37,112.06,3.3100000000000023,,2.5,,0.35
201707,Bulgaria,327.0,7.3,5.9,1.3999999999999995,0.5,0.8,-0.30000000000000004,96.9,99.5,-2.5999999999999943,117.62,115.22,2.4000000000000057,,2.6,,0.4
201708,Bulgaria,643.0,7.3,5.7,1.5999999999999996,0.2,0.2,0.0,96.3,99.4,-3.1000000000000085,117.62,115.22,2.4000000000000057,,2.6,,0.43
201709,Bulgaria,858.0,7.1,5.7,1.3999999999999995,-0.2,-0.4,0.2,97.1,100.2,-3.1000000000000085,117.62,115.22,2.4000000000000057,,2.6,,0.47
201710,Bulgaria,602.0,6.9,5.5,1.4000000000000004,0.1,0.2,-0.1,95.8,101.8,-6.0,119.53,117.74,1.7900000000000063,,2.7,,0.52
201711,Bulgaria,565.0,6.8,5.4,1.3999999999999995,0.3,-0.4,0.7,96.3,102.2,-5.900000000000006,119.53,117.74,1.7900000000000063,,2.7,,0.55
201712,Bulgaria,398.0,6.6,5.4,1.1999999999999993,0.7,-0.1,0.7999999999999999,99.0,102.4,-3.4000000000000057,119.53,117.74,1.7900000000000063,,2.7,,0.6
201801,Bulgaria,481.0,6.4,5.2,1.2000000000000002,0.2,-0.4,0.6000000000000001,96.7,101.7,-5.0,120.65,120.32,0.3300000000000125,,2.8,,0.63
201802,Bulgaria,501.0,6.3,5.1,1.2000000000000002,0.2,0.7,-0.49999999999999994,94.4,101.3,-6.8999999999999915,120.65,120.32,0.3300000000000125,,2.8,,0.66
201803,Bulgaria,455.0,6.3,5.0,1.2999999999999998,-0.2,0.2,-0.4,97.0,101.9,-4.900000000000006,120.65,120.32,0.3300000000000125,,2.8,,0.69
201804,Bulgaria,423.0,6.3,4.9,1.3999999999999995,0.3,0.9,-0.6000000000000001,94.8,101.2,-6.400000000000006,124.03,122.64,1.3900000000000006,,2.9,,0.7
201805,Bulgaria,461.0,6.3,4.9,1.3999999999999995,0.4,0.4,0.0,97.6,101.0,-3.4000000000000057,124.03,122.64,1.3900000000000006,,2.9,,0.69
201806,Bulgaria,418.0,6.3,4.9,1.3999999999999995,0.5,-0.5,1.0,99.2,101.9,-2.700000000000003,124.03,122.64,1.3900000000000006,,2.9,,0.69
201807,Bulgaria,402.0,6.4,4.9,1.5,1.0,1.1,-0.10000000000000009,97.2,100.4,-3.200000000000003,124.99,126.45,-1.460000000000008,,3.0,,0.67
201808,Bulgaria,773.0,6.4,4.9,1.5,0.3,0.1,0.19999999999999998,97.3,101.6,-4.299999999999997,124.99,126.45,-1.460000000000008,,3.0,,0.62
201809,Bulgaria,833.0,6.2,4.8,1.4000000000000004,-0.3,-0.7,0.39999999999999997,96.4,100.5,-4.099999999999994,124.99,126.45,-1.460000000000008,,3.0,,0.58
201810,Bulgaria,743.0,6.0,4.7,1.2999999999999998,0.2,0.5,-0.3,96.0,100.4,-4.400000000000006,126.15,128.2,-2.049999999999983,,3.1,,0.55
201811,Bulgaria,684.0,5.7,4.6,1.1000000000000005,-0.3,-0.5,0.2,97.6,100.6,-3.0,126.15,128.2,-2.049999999999983,,3.1,,0.49
201812,Bulgaria,476.0,5.6,4.6,1.0,0.0,0.0,0.0,96.1,99.3,-3.200000000000003,126.15,128.2,-2.049999999999983,,3.1,,0.45
201901,Bulgaria,641.0,5.7,4.6,1.1000000000000005,0.2,-0.2,0.4,97.7,101.3,-3.5999999999999943,129.45,130.34,-0.8900000000000148,,3.2,,0.41
201902,Bulgaria,634.0,5.6,4.4,1.1999999999999993,0.3,1.3,-1.0,100.0,99.1,0.9000000000000057,129.45,130.34,-0.8900000000000148,,3.2,,0.36
201903,Bulgaria,619.0,5.4,4.4,1.0,0.2,0.5,-0.3,99.2,99.9,-0.7000000000000028,129.45,130.34,-0.8900000000000148,,3.2,,0.32
201904,Bulgaria,599.0,5.1,4.3,0.7999999999999998,0.6,1.1,-0.5000000000000001,96.8,99.2,-2.4000000000000057,130.26,132.15,-1.8900000000000148,,3.2,,0.26
201905,Bulgaria,583.0,4.9,4.3,0.6000000000000005,0.1,-0.3,0.4,98.5,100.6,-2.0999999999999943,130.26,132.15,-1.8900000000000148,,3.2,,0.22
201906,Bulgaria,569.0,5.0,4.4,0.5999999999999996,0.0,-0.1,0.1,96.0,98.8,-2.799999999999997,130.26,132.15,-1.8900000000000148,,3.2,,0.16
201907,Bulgaria,610.0,5.0,4.4,0.5999999999999996,1.3,0.9,0.4,96.2,99.0,-2.799999999999997,131.97,134.49,-2.5200000000000102,,3.2,,0.09
201908,Bulgaria,998.0,5.0,4.5,0.5,0.2,0.6,-0.39999999999999997,96.2,99.7,-3.5,131.97,134.49,-2.5200000000000102,,3.2,,0.04
201909,Bulgaria,1215.0,5.0,4.5,0.5,-1.2,-1.1,-0.09999999999999987,96.2,99.4,-3.200000000000003,131.97,134.49,-2.5200000000000102,,3.2,,-0.01
201910,Bulgaria,864.0,5.1,4.5,0.5999999999999996,0.1,0.6,-0.5,97.2,100.4,-3.200000000000003,133.99,136.54,-2.549999999999983,,3.2,,-0.07
201911,Bulgaria,768.0,5.2,4.5,0.7000000000000002,0.3,-0.8,1.1,97.5,98.8,-1.2999999999999972,133.99,136.54,-2.549999999999983,,3.2,,-0.09
201912,Bulgaria,546.0,5.2,4.3,0.9000000000000004,0.8,0.2,0.6000000000000001,95.1,96.9,-1.8000000000000114,133.99,136.54,-2.549999999999983,,3.2,,-0.12
202001,Bulgaria,743.0,5.2,4.1,1.1000000000000005,0.5,-1.3,1.8,96.9,100.0,-3.0999999999999943,135.54,139.3,-3.7600000000000193,,2.5,,-0.16
202002,Bulgaria,683.0,5.0,4.0,1.0,0.0,0.9,-0.9,97.8,100.6,-2.799999999999997,135.54,139.3,-3.7600000000000193,,2.5,,-0.18
202003,Bulgaria,602.0,5.2,4.1,1.1000000000000005,-0.5,0.3,-0.8,91.7,96.7,-5.0,135.54,139.3,-3.7600000000000193,,2.5,,-0.22
202004,Bulgaria,436.0,6.7,4.5,2.2,-0.4,1.0,-1.4,80.8,91.6,-10.799999999999997,134.07,142.6,-8.530000000000001,,2.4,,-0.27
202005,Bulgaria,591.0,6.7,4.6,2.1000000000000005,-0.2,-0.2,0.0,83.2,93.1,-9.899999999999991,134.07,142.6,-8.530000000000001,,2.4,,-0.27
202006,Bulgaria,690.0,6.4,5.4,1.0,-0.1,0.5,-0.6,88.4,92.2,-3.799999999999997,134.07,142.6,-8.530000000000001,,2.4,,-0.3
202007,Bulgaria,674.0,6.1,5.5,0.5999999999999996,0.8,0.9,-0.09999999999999998,90.4,95.3,-4.8999999999999915,138.81,146.0,-7.189999999999998,,2.5,,-0.34
202008,Bulgaria,859.0,6.1,5.5,0.5999999999999996,0.4,-0.7,1.1,90.6,96.8,-6.200000000000003,138.81,146.0,-7.189999999999998,,2.5,,-0.33
202009,Bulgaria,1248.0,6.3,5.4,0.8999999999999995,-1.2,-0.4,-0.7999999999999999,93.4,96.4,-3.0,138.81,146.0,-7.189999999999998,,2.5,,-0.36
202010,Bulgaria,797.0,6.4,5.3,1.1000000000000005,0.2,0.8,-0.6000000000000001,94.6,98.6,-4.0,141.23,148.37,-7.140000000000015,,2.6,,-0.35
202011,Bulgaria,658.0,6.3,5.0,1.2999999999999998,0.0,-1.2,1.2,93.3,97.0,-3.700000000000003,141.23,148.37,-7.140000000000015,,2.6,,-0.32
202012,Bulgaria,563.0,6.2,4.9,1.2999999999999998,0.5,0.5,0.0,92.4,96.1,-3.6999999999999886,141.23,148.37,-7.140000000000015,,2.6,,-0.3
202101,Bulgaria,703.0,6.0,4.7,1.2999999999999998,0.1,-0.7,0.7999999999999999,94.4,99.1,-4.699999999999989,145.72,153.72,-8.0,,2.9,,-0.2
202102,Bulgaria,773.0,5.9,4.7,1.2000000000000002,0.5,1.2,-0.7,95.3,96.9,-1.6000000000000085,145.72,153.72,-8.0,,2.9,,-0.13
202103,Bulgaria,728.0,5.7,4.6,1.1000000000000005,0.2,0.3,-0.09999999999999998,98.0,98.9,-0.9000000000000057,145.72,153.72,-8.0,,2.9,,-0.06
202104,Bulgaria,578.0,5.6,4.5,1.0999999999999996,0.7,0.8,-0.10000000000000009,98.8,99.3,-0.5,146.23,160.55,-14.320000000000022,,3.7,,0.09
202105,Bulgaria,603.0,5.4,4.4,1.0,0.1,0.1,0.0,97.7,99.6,-1.8999999999999915,146.23,160.55,-14.320000000000022,,3.7,,0.18
202106,Bulgaria,584.0,5.2,4.2,1.0,0.0,0.1,-0.1,98.3,100.1,-1.7999999999999972,146.23,160.55,-14.320000000000022,,3.7,,0.27
202107,Bulgaria,535.0,5.0,4.1,0.9000000000000004,0.7,0.6,0.09999999999999998,99.2,100.2,-1.0,150.9,169.59,-18.689999999999998,,4.1,,0.43
202108,Bulgaria,964.0,4.9,4.2,0.7000000000000002,0.7,0.5,0.19999999999999996,100.4,99.1,1.3000000000000114,150.9,169.59,-18.689999999999998,,4.1,,0.5
202109,Bulgaria,1411.0,4.8,4.1,0.7000000000000002,0.2,-0.1,0.30000000000000004,103.2,99.6,3.6000000000000085,150.9,169.59,-18.689999999999998,,4.1,,0.58
202110,Bulgaria,973.0,4.6,3.9,0.6999999999999997,1.3,1.6,-0.30000000000000004,104.5,100.1,4.400000000000006,154.48,175.9,-21.420000000000016,,4.3,,0.68
202111,Bulgaria,915.0,4.6,3.7,0.8999999999999995,1.1,0.8,0.30000000000000004,106.8,101.6,5.200000000000003,154.48,175.9,-21.420000000000016,,4.3,,0.71
202112,Bulgaria,780.0,4.5,3.8,0.7000000000000002,0.8,0.9,-0.09999999999999998,106.8,102.1,4.700000000000003,154.48,175.9,-21.420000000000016,,4.3,,0.75
202201,Bulgaria,825.0,4.4,3.6,0.8000000000000003,1.2,0.5,0.7,110.9,102.5,8.400000000000006,162.52,182.94,-20.419999999999987,,4.9,,0.81
202202,Bulgaria,881.0,4.4,3.4,1.0000000000000004,1.2,0.8,0.3999999999999999,109.9,100.4,9.5,162.52,182.94,-20.419999999999987,,4.9,,0.81
202203,Bulgaria,835.0,4.4,3.3,1.1000000000000005,2.1,4.4,-2.3000000000000003,116.4,101.4,15.0,162.52,182.94,-20.419999999999987,,4.9,,0.83
202204,Bulgaria,751.0,4.4,3.2,1.2000000000000002,2.1,0.4,1.7000000000000002,115.1,105.9,9.199999999999989,167.58,188.58,-21.0,,5.0,,0.89
202205,Bulgaria,765.0,4.5,3.3,1.2000000000000002,1.3,-0.8,2.1,116.2,104.0,12.200000000000003,167.58,188.58,-21.0,,5.0,,0.89
202206,Bulgaria,827.0,4.3,3.4,0.8999999999999999,1.2,-0.1,1.3,114.7,104.7,10.0,167.58,188.58,-21.0,,5.0,,0.92
202207,Bulgaria,618.0,4.0,3.6,0.3999999999999999,0.8,2.2,-1.4000000000000001,115.8,103.5,12.299999999999997,174.43,189.95,-15.519999999999982,,4.8,,0.97
202208,Bulgaria,1221.0,3.9,3.8,0.10000000000000009,0.8,2.3,-1.4999999999999998,115.2,103.3,11.900000000000006,174.43,189.95,-15.519999999999982,,4.8,,0.95
202209,Bulgaria,1414.0,3.9,3.8,0.10000000000000009,0.7,2.8,-2.0999999999999996,113.4,105.7,7.700000000000003,174.43,189.95,-15.519999999999982,,4.8,,0.94
202210,Bulgaria,1023.0,3.8,3.7,0.09999999999999964,0.6,1.3,-0.7000000000000001,109.6,103.6,6.0,175.14,185.89,-10.75,,4.7,,0.9
202211,Bulgaria,1035.0,3.8,3.6,0.19999999999999973,0.6,-3.9,4.5,111.8,103.3,8.5,175.14,185.89,-10.75,,4.7,,0.85
202212,Bulgaria,697.0,4.0,3.5,0.5,0.8,0.7,0.10000000000000009,109.7,104.5,5.200000000000003,175.14,185.89,-10.75,,4.7,,0.8
202301,Bulgaria,831.0,4.0,3.6,0.3999999999999999,1.2,-1.9,3.0999999999999996,108.9,103.0,5.900000000000006,177.93,183.14,-5.2099999999999795,,4.6,,0.73
202302,Bulgaria,911.0,4.1,3.5,0.5999999999999996,0.7,1.3,-0.6000000000000001,107.9,102.8,5.1000000000000085,177.93,183.14,-5.2099999999999795,,4.6,,0.68
202303,Bulgaria,978.0,4.2,3.5,0.7000000000000002,0.6,0.2,0.39999999999999997,106.4,104.8,1.6000000000000085,177.93,183.14,-5.2099999999999795,,4.6,,0.63
202304,Bulgaria,708.0,4.4,3.4,1.0000000000000004,0.5,1.6,-1.1,102.4,103.2,-0.7999999999999972,185.5,180.92,4.5800000000000125,,4.5,,0.52
202305,Bulgaria,797.0,4.5,3.5,1.0,-0.2,0.2,-0.4,104.2,102.5,1.7000000000000028,185.5,180.92,4.5800000000000125,,4.5,,0.45
202306,Bulgaria,821.0,4.5,3.5,1.0,0.1,-0.5,0.6,104.2,105.2,-1.0,185.5,180.92,4.5800000000000125,,4.5,,0.36
202307,Bulgaria,608.0,4.5,3.6,0.8999999999999999,1.2,1.1,0.09999999999999987,102.3,103.2,-0.9000000000000057,190.48,182.91,7.569999999999993,,4.4,,0.21
202308,Bulgaria,1180.0,4.4,3.6,0.8000000000000003,0.5,0.5,0.0,103.7,102.1,1.6000000000000085,190.48,182.91,7.569999999999993,,4.4,,0.11
202309,Bulgaria,1204.0,4.4,3.7,0.7000000000000002,-0.3,-0.8,0.5,101.5,100.9,0.5999999999999943,190.48,182.91,7.569999999999993,,4.4,,0.01
202310,Bulgaria,1047.0,4.3,3.6,0.6999999999999997,0.2,0.6,-0.39999999999999997,103.4,99.8,3.6000000000000085,192.78,186.07,6.710000000000008,,4.4,,-0.11
202311,Bulgaria,796.0,4.3,3.5,0.7999999999999998,0.2,-1.5,1.7,98.8,99.9,-1.1000000000000085,192.78,186.07,6.710000000000008,,4.4,,-0.19
202312,Bulgaria,611.0,4.4,3.6,0.8000000000000003,0.3,0.2,0.09999999999999998,102.9,103.2,-0.29999999999999716,192.78,186.07,6.710000000000008,,4.4,,-0.26
202401,Bulgaria,796.0,4.7,3.6,1.1,0.1,0.2,-0.1,99.1,99.9,-0.8000000000000114,206.42,189.87,16.549999999999983,,4.4,,-0.33
202402,Bulgaria,890.0,4.7,3.7,1.0,0.3,0.9,-0.6000000000000001,99.5,100.3,-0.7999999999999972,206.42,189.87,16.549999999999983,,4.4,,-0.36
202403,Bulgaria,787.0,4.6,3.6,0.9999999999999996,0.3,0.6,-0.3,98.5,99.4,-0.9000000000000057,206.42,189.87,16.549999999999983,,4.4,,-0.37
202404,Bulgaria,711.0,4.3,3.7,0.5999999999999996,-0.1,1.1,-1.2000000000000002,101.6,100.2,1.3999999999999915,213.53,194.81,18.72,,4.3,,-0.4
202405,Bulgaria,663.0,4.1,3.6,0.49999999999999956,0.0,0.3,-0.3,99.1,99.8,-0.7000000000000028,213.53,194.81,18.72,,4.3,,-0.4
202406,Bulgaria,577.0,4.0,3.6,0.3999999999999999,0.2,0.2,0.0,99.2,101.1,-1.8999999999999915,213.53,194.81,18.72,,4.3,,-0.4
202407,Bulgaria,607.0,3.9,3.6,0.2999999999999998,1.2,1.3,-0.10000000000000009,99.8,99.9,-0.10000000000000853,221.91,201.98,19.930000000000007,,4.2,,-0.42
