freq,indic_bt,nace_r2,s_adj,unit,geo,time,value
M,PRD,B-D,SCA,I21,BG,1953-01,
M,PRD,B-D,SCA,I21,BG,1953-02,
M,PRD,B-D,SCA,I21,BG,1953-03,
M,PRD,B-D,SCA,I21,BG,1953-04,
M,PRD,B-D,SCA,I21,BG,1953-05,
M,PRD,B-D,SCA,I21,BG,1953-06,
M,PRD,B-D,SCA,I21,BG,1953-07,
M,PRD,B-D,SCA,I21,BG,1953-08,
M,PRD,B-D,SCA,I21,BG,1953-09,
M,PRD,B-D,SCA,I21,BG,1953-10,
M,PRD,B-D,SCA,I21,BG,1953-11,
M,PRD,B-D,SCA,I21,BG,1953-12,
M,PRD,B-D,SCA,I21,BG,1954-01,
M,PRD,B-D,SCA,I21,BG,1954-02,
M,PRD,B-D,SCA,I21,BG,1954-03,
M,PRD,B-D,SCA,I21,BG,1954-04,
M,PRD,B-D,SCA,I21,BG,1954-05,
M,PRD,B-D,SCA,I21,BG,1954-06,
M,PRD,B-D,SCA,I21,BG,1954-07,
M,PRD,B-D,SCA,I21,BG,1954-08,
M,PRD,B-D,SCA,I21,BG,1954-09,
M,PRD,B-D,SCA,I21,BG,1954-10,
M,PRD,B-D,SCA,I21,BG,1954-11,
M,PRD,B-D,SCA,I21,BG,1954-12,
M,PRD,B-D,SCA,I21,BG,1955-01,
M,PRD,B-D,SCA,I21,BG,1955-02,
M,PRD,B-D,SCA,I21,BG,1955-03,
M,PRD,B-D,SCA,I21,BG,1955-04,
M,PRD,B-D,SCA,I21,BG,1955-05,
M,PRD,B-D,SCA,I21,BG,1955-06,
M,PRD,B-D,SCA,I21,BG,1955-07,
M,PRD,B-D,SCA,I21,BG,1955-08,
M,PRD,B-D,SCA,I21,BG,1955-09,
M,PRD,B-D,SCA,I21,BG,1955-10,
M,PRD,B-D,SCA,I21,BG,1955-11,
M,PRD,B-D,SCA,I21,BG,1955-12,
M,PRD,B-D,SCA,I21,BG,1956-01,
M,PRD,B-D,SCA,I21,BG,1956-02,
M,PRD,B-D,SCA,I21,BG,1956-03,
M,PRD,B-D,SCA,I21,BG,1956-04,
M,PRD,B-D,SCA,I21,BG,1956-05,
M,PRD,B-D,SCA,I21,BG,1956-06,
M,PRD,B-D,SCA,I21,BG,1956-07,
M,PRD,B-D,SCA,I21,BG,1956-08,
M,PRD,B-D,SCA,I21,BG,1956-09,
M,PRD,B-D,SCA,I21,BG,1956-10,
M,PRD,B-D,SCA,I21,BG,1956-11,
M,PRD,B-D,SCA,I21,BG,1956-12,
M,PRD,B-D,SCA,I21,BG,1957-01,
M,PRD,B-D,SCA,I21,BG,1957-02,
M,PRD,B-D,SCA,I21,BG,1957-03,
M,PRD,B-D,SCA,I21,BG,1957-04,
M,PRD,B-D,SCA,I21,BG,1957-05,
M,PRD,B-D,SCA,I21,BG,1957-06,
M,PRD,B-D,SCA,I21,BG,1957-07,
M,PRD,B-D,SCA,I21,BG,1957-08,
M,PRD,B-D,SCA,I21,BG,1957-09,
M,PRD,B-D,SCA,I21,BG,1957-10,
M,PRD,B-D,SCA,I21,BG,1957-11,
M,PRD,B-D,SCA,I21,BG,1957-12,
M,PRD,B-D,SCA,I21,BG,1958-01,
M,PRD,B-D,SCA,I21,BG,1958-02,
M,PRD,B-D,SCA,I21,BG,1958-03,
M,PRD,B-D,SCA,I21,BG,1958-04,
M,PRD,B-D,SCA,I21,BG,1958-05,
M,PRD,B-D,SCA,I21,BG,1958-06,
M,PRD,B-D,SCA,I21,BG,1958-07,
M,PRD,B-D,SCA,I21,BG,1958-08,
M,PRD,B-D,SCA,I21,BG,1958-09,
M,PRD,B-D,SCA,I21,BG,1958-10,
M,PRD,B-D,SCA,I21,BG,1958-11,
M,PRD,B-D,SCA,I21,BG,1958-12,
M,PRD,B-D,SCA,I21,BG,1959-01,
M,PRD,B-D,SCA,I21,BG,1959-02,
M,PRD,B-D,SCA,I21,BG,1959-03,
M,PRD,B-D,SCA,I21,BG,1959-04,
M,PRD,B-D,SCA,I21,BG,1959-05,
M,PRD,B-D,SCA,I21,BG,1959-06,
M,PRD,B-D,SCA,I21,BG,1959-07,
M,PRD,B-D,SCA,I21,BG,1959-08,
M,PRD,B-D,SCA,I21,BG,1959-09,
M,PRD,B-D,SCA,I21,BG,1959-10,
M,PRD,B-D,SCA,I21,BG,1959-11,
M,PRD,B-D,SCA,I21,BG,1959-12,
M,PRD,B-D,SCA,I21,BG,1960-01,
M,PRD,B-D,SCA,I21,BG,1960-02,
M,PRD,B-D,SCA,I21,BG,1960-03,
M,PRD,B-D,SCA,I21,BG,1960-04,
M,PRD,B-D,SCA,I21,BG,1960-05,
M,PRD,B-D,SCA,I21,BG,1960-06,
M,PRD,B-D,SCA,I21,BG,1960-07,
M,PRD,B-D,SCA,I21,BG,1960-08,
M,PRD,B-D,SCA,I21,BG,1960-09,
M,PRD,B-D,SCA,I21,BG,1960-10,
M,PRD,B-D,SCA,I21,BG,1960-11,
M,PRD,B-D,SCA,I21,BG,1960-12,
M,PRD,B-D,SCA,I21,BG,1961-01,
M,PRD,B-D,SCA,I21,BG,1961-02,
M,PRD,B-D,SCA,I21,BG,1961-03,
M,PRD,B-D,SCA,I21,BG,1961-04,
M,PRD,B-D,SCA,I21,BG,1961-05,
M,PRD,B-D,SCA,I21,BG,1961-06,
M,PRD,B-D,SCA,I21,BG,1961-07,
M,PRD,B-D,SCA,I21,BG,1961-08,
M,PRD,B-D,SCA,I21,BG,1961-09,
M,PRD,B-D,SCA,I21,BG,1961-10,
M,PRD,B-D,SCA,I21,BG,1961-11,
M,PRD,B-D,SCA,I21,BG,1961-12,
M,PRD,B-D,SCA,I21,BG,1962-01,
M,PRD,B-D,SCA,I21,BG,1962-02,
M,PRD,B-D,SCA,I21,BG,1962-03,
M,PRD,B-D,SCA,I21,BG,1962-04,
M,PRD,B-D,SCA,I21,BG,1962-05,
M,PRD,B-D,SCA,I21,BG,1962-06,
M,PRD,B-D,SCA,I21,BG,1962-07,
M,PRD,B-D,SCA,I21,BG,1962-08,
M,PRD,B-D,SCA,I21,BG,1962-09,
M,PRD,B-D,SCA,I21,BG,1962-10,
M,PRD,B-D,SCA,I21,BG,1962-11,
M,PRD,B-D,SCA,I21,BG,1962-12,
M,PRD,B-D,SCA,I21,BG,1963-01,
M,PRD,B-D,SCA,I21,BG,1963-02,
M,PRD,B-D,SCA,I21,BG,1963-03,
M,PRD,B-D,SCA,I21,BG,1963-04,
M,PRD,B-D,SCA,I21,BG,1963-05,
M,PRD,B-D,SCA,I21,BG,1963-06,
M,PRD,B-D,SCA,I21,BG,1963-07,
M,PRD,B-D,SCA,I21,BG,1963-08,
M,PRD,B-D,SCA,I21,BG,1963-09,
M,PRD,B-D,SCA,I21,BG,1963-10,
M,PRD,B-D,SCA,I21,BG,1963-11,
M,PRD,B-D,SCA,I21,BG,1963-12,
M,PRD,B-D,SCA,I21,BG,1964-01,
M,PRD,B-D,SCA,I21,BG,1964-02,
M,PRD,B-D,SCA,I21,BG,1964-03,
M,PRD,B-D,SCA,I21,BG,1964-04,
M,PRD,B-D,SCA,I21,BG,1964-05,
M,PRD,B-D,SCA,I21,BG,1964-06,
M,PRD,B-D,SCA,I21,BG,1964-07,
M,PRD,B-D,SCA,I21,BG,1964-08,
M,PRD,B-D,SCA,I21,BG,1964-09,
M,PRD,B-D,SCA,I21,BG,1964-10,
M,PRD,B-D,SCA,I21,BG,1964-11,
M,PRD,B-D,SCA,I21,BG,1964-12,
M,PRD,B-D,SCA,I21,BG,1965-01,
M,PRD,B-D,SCA,I21,BG,1965-02,
M,PRD,B-D,SCA,I21,BG,1965-03,
M,PRD,B-D,SCA,I21,BG,1965-04,
M,PRD,B-D,SCA,I21,BG,1965-05,
M,PRD,B-D,SCA,I21,BG,1965-06,
M,PRD,B-D,SCA,I21,BG,1965-07,
M,PRD,B-D,SCA,I21,BG,1965-08,
M,PRD,B-D,SCA,I21,BG,1965-09,
M,PRD,B-D,SCA,I21,BG,1965-10,
M,PRD,B-D,SCA,I21,BG,1965-11,
M,PRD,B-D,SCA,I21,BG,1965-12,
M,PRD,B-D,SCA,I21,BG,1966-01,
M,PRD,B-D,SCA,I21,BG,1966-02,
M,PRD,B-D,SCA,I21,BG,1966-03,
M,PRD,B-D,SCA,I21,BG,1966-04,
M,PRD,B-D,SCA,I21,BG,1966-05,
M,PRD,B-D,SCA,I21,BG,1966-06,
M,PRD,B-D,SCA,I21,BG,1966-07,
M,PRD,B-D,SCA,I21,BG,1966-08,
M,PRD,B-D,SCA,I21,BG,1966-09,
M,PRD,B-D,SCA,I21,BG,1966-10,
M,PRD,B-D,SCA,I21,BG,1966-11,
M,PRD,B-D,SCA,I21,BG,1966-12,
M,PRD,B-D,SCA,I21,BG,1967-01,
M,PRD,B-D,SCA,I21,BG,1967-02,
M,PRD,B-D,SCA,I21,BG,1967-03,
M,PRD,B-D,SCA,I21,BG,1967-04,
M,PRD,B-D,SCA,I21,BG,1967-05,
M,PRD,B-D,SCA,I21,BG,1967-06,
M,PRD,B-D,SCA,I21,BG,1967-07,
M,PRD,B-D,SCA,I21,BG,1967-08,
M,PRD,B-D,SCA,I21,BG,1967-09,
M,PRD,B-D,SCA,I21,BG,1967-10,
M,PRD,B-D,SCA,I21,BG,1967-11,
M,PRD,B-D,SCA,I21,BG,1967-12,
M,PRD,B-D,SCA,I21,BG,1968-01,
M,PRD,B-D,SCA,I21,BG,1968-02,
M,PRD,B-D,SCA,I21,BG,1968-03,
M,PRD,B-D,SCA,I21,BG,1968-04,
M,PRD,B-D,SCA,I21,BG,1968-05,
M,PRD,B-D,SCA,I21,BG,1968-06,
M,PRD,B-D,SCA,I21,BG,1968-07,
M,PRD,B-D,SCA,I21,BG,1968-08,
M,PRD,B-D,SCA,I21,BG,1968-09,
M,PRD,B-D,SCA,I21,BG,1968-10,
M,PRD,B-D,SCA,I21,BG,1968-11,
M,PRD,B-D,SCA,I21,BG,1968-12,
M,PRD,B-D,SCA,I21,BG,1969-01,
M,PRD,B-D,SCA,I21,BG,1969-02,
M,PRD,B-D,SCA,I21,BG,1969-03,
M,PRD,B-D,SCA,I21,BG,1969-04,
M,PRD,B-D,SCA,I21,BG,1969-05,
M,PRD,B-D,SCA,I21,BG,1969-06,
M,PRD,B-D,SCA,I21,BG,1969-07,
M,PRD,B-D,SCA,I21,BG,1969-08,
M,PRD,B-D,SCA,I21,BG,1969-09,
M,PRD,B-D,SCA,I21,BG,1969-10,
M,PRD,B-D,SCA,I21,BG,1969-11,
M,PRD,B-D,SCA,I21,BG,1969-12,
M,PRD,B-D,SCA,I21,BG,1970-01,
M,PRD,B-D,SCA,I21,BG,1970-02,
M,PRD,B-D,SCA,I21,BG,1970-03,
M,PRD,B-D,SCA,I21,BG,1970-04,
M,PRD,B-D,SCA,I21,BG,1970-05,
M,PRD,B-D,SCA,I21,BG,1970-06,
M,PRD,B-D,SCA,I21,BG,1970-07,
M,PRD,B-D,SCA,I21,BG,1970-08,
M,PRD,B-D,SCA,I21,BG,1970-09,
M,PRD,B-D,SCA,I21,BG,1970-10,
M,PRD,B-D,SCA,I21,BG,1970-11,
M,PRD,B-D,SCA,I21,BG,1970-12,
M,PRD,B-D,SCA,I21,BG,1971-01,
M,PRD,B-D,SCA,I21,BG,1971-02,
M,PRD,B-D,SCA,I21,BG,1971-03,
M,PRD,B-D,SCA,I21,BG,1971-04,
M,PRD,B-D,SCA,I21,BG,1971-05,
M,PRD,B-D,SCA,I21,BG,1971-06,
M,PRD,B-D,SCA,I21,BG,1971-07,
M,PRD,B-D,SCA,I21,BG,1971-08,
M,PRD,B-D,SCA,I21,BG,1971-09,
M,PRD,B-D,SCA,I21,BG,1971-10,
M,PRD,B-D,SCA,I21,BG,1971-11,
M,PRD,B-D,SCA,I21,BG,1971-12,
M,PRD,B-D,SCA,I21,BG,1972-01,
M,PRD,B-D,SCA,I21,BG,1972-02,
M,PRD,B-D,SCA,I21,BG,1972-03,
M,PRD,B-D,SCA,I21,BG,1972-04,
M,PRD,B-D,SCA,I21,BG,1972-05,
M,PRD,B-D,SCA,I21,BG,1972-06,
M,PRD,B-D,SCA,I21,BG,1972-07,
M,PRD,B-D,SCA,I21,BG,1972-08,
M,PRD,B-D,SCA,I21,BG,1972-09,
M,PRD,B-D,SCA,I21,BG,1972-10,
M,PRD,B-D,SCA,I21,BG,1972-11,
M,PRD,B-D,SCA,I21,BG,1972-12,
M,PRD,B-D,SCA,I21,BG,1973-01,
M,PRD,B-D,SCA,I21,BG,1973-02,
M,PRD,B-D,SCA,I21,BG,1973-03,
M,PRD,B-D,SCA,I21,BG,1973-04,
M,PRD,B-D,SCA,I21,BG,1973-05,
M,PRD,B-D,SCA,I21,BG,1973-06,
M,PRD,B-D,SCA,I21,BG,1973-07,
M,PRD,B-D,SCA,I21,BG,1973-08,
M,PRD,B-D,SCA,I21,BG,1973-09,
M,PRD,B-D,SCA,I21,BG,1973-10,
M,PRD,B-D,SCA,I21,BG,1973-11,
M,PRD,B-D,SCA,I21,BG,1973-12,
M,PRD,B-D,SCA,I21,BG,1974-01,
M,PRD,B-D,SCA,I21,BG,1974-02,
M,PRD,B-D,SCA,I21,BG,1974-03,
M,PRD,B-D,SCA,I21,BG,1974-04,
M,PRD,B-D,SCA,I21,BG,1974-05,
M,PRD,B-D,SCA,I21,BG,1974-06,
M,PRD,B-D,SCA,I21,BG,1974-07,
M,PRD,B-D,SCA,I21,BG,1974-08,
M,PRD,B-D,SCA,I21,BG,1974-09,
M,PRD,B-D,SCA,I21,BG,1974-10,
M,PRD,B-D,SCA,I21,BG,1974-11,
M,PRD,B-D,SCA,I21,BG,1974-12,
M,PRD,B-D,SCA,I21,BG,1975-01,
M,PRD,B-D,SCA,I21,BG,1975-02,
M,PRD,B-D,SCA,I21,BG,1975-03,
M,PRD,B-D,SCA,I21,BG,1975-04,
M,PRD,B-D,SCA,I21,BG,1975-05,
M,PRD,B-D,SCA,I21,BG,1975-06,
M,PRD,B-D,SCA,I21,BG,1975-07,
M,PRD,B-D,SCA,I21,BG,1975-08,
M,PRD,B-D,SCA,I21,BG,1975-09,
M,PRD,B-D,SCA,I21,BG,1975-10,
M,PRD,B-D,SCA,I21,BG,1975-11,
M,PRD,B-D,SCA,I21,BG,1975-12,
M,PRD,B-D,SCA,I21,BG,1976-01,
M,PRD,B-D,SCA,I21,BG,1976-02,
M,PRD,B-D,SCA,I21,BG,1976-03,
M,PRD,B-D,SCA,I21,BG,1976-04,
M,PRD,B-D,SCA,I21,BG,1976-05,
M,PRD,B-D,SCA,I21,BG,1976-06,
M,PRD,B-D,SCA,I21,BG,1976-07,
M,PRD,B-D,SCA,I21,BG,1976-08,
M,PRD,B-D,SCA,I21,BG,1976-09,
M,PRD,B-D,SCA,I21,BG,1976-10,
M,PRD,B-D,SCA,I21,BG,1976-11,
M,PRD,B-D,SCA,I21,BG,1976-12,
M,PRD,B-D,SCA,I21,BG,1977-01,
M,PRD,B-D,SCA,I21,BG,1977-02,
M,PRD,B-D,SCA,I21,BG,1977-03,
M,PRD,B-D,SCA,I21,BG,1977-04,
M,PRD,B-D,SCA,I21,BG,1977-05,
M,PRD,B-D,SCA,I21,BG,1977-06,
M,PRD,B-D,SCA,I21,BG,1977-07,
M,PRD,B-D,SCA,I21,BG,1977-08,
M,PRD,B-D,SCA,I21,BG,1977-09,
M,PRD,B-D,SCA,I21,BG,1977-10,
M,PRD,B-D,SCA,I21,BG,1977-11,
M,PRD,B-D,SCA,I21,BG,1977-12,
M,PRD,B-D,SCA,I21,BG,1978-01,
M,PRD,B-D,SCA,I21,BG,1978-02,
M,PRD,B-D,SCA,I21,BG,1978-03,
M,PRD,B-D,SCA,I21,BG,1978-04,
M,PRD,B-D,SCA,I21,BG,1978-05,
M,PRD,B-D,SCA,I21,BG,1978-06,
M,PRD,B-D,SCA,I21,BG,1978-07,
M,PRD,B-D,SCA,I21,BG,1978-08,
M,PRD,B-D,SCA,I21,BG,1978-09,
M,PRD,B-D,SCA,I21,BG,1978-10,
M,PRD,B-D,SCA,I21,BG,1978-11,
M,PRD,B-D,SCA,I21,BG,1978-12,
M,PRD,B-D,SCA,I21,BG,1979-01,
M,PRD,B-D,SCA,I21,BG,1979-02,
M,PRD,B-D,SCA,I21,BG,1979-03,
M,PRD,B-D,SCA,I21,BG,1979-04,
M,PRD,B-D,SCA,I21,BG,1979-05,
M,PRD,B-D,SCA,I21,BG,1979-06,
M,PRD,B-D,SCA,I21,BG,1979-07,
M,PRD,B-D,SCA,I21,BG,1979-08,
M,PRD,B-D,SCA,I21,BG,1979-09,
M,PRD,B-D,SCA,I21,BG,1979-10,
M,PRD,B-D,SCA,I21,BG,1979-11,
M,PRD,B-D,SCA,I21,BG,1979-12,
M,PRD,B-D,SCA,I21,BG,1980-01,
M,PRD,B-D,SCA,I21,BG,1980-02,
M,PRD,B-D,SCA,I21,BG,1980-03,
M,PRD,B-D,SCA,I21,BG,1980-04,
M,PRD,B-D,SCA,I21,BG,1980-05,
M,PRD,B-D,SCA,I21,BG,1980-06,
M,PRD,B-D,SCA,I21,BG,1980-07,
M,PRD,B-D,SCA,I21,BG,1980-08,
M,PRD,B-D,SCA,I21,BG,1980-09,
M,PRD,B-D,SCA,I21,BG,1980-10,
M,PRD,B-D,SCA,I21,BG,1980-11,
M,PRD,B-D,SCA,I21,BG,1980-12,
M,PRD,B-D,SCA,I21,BG,1981-01,
M,PRD,B-D,SCA,I21,BG,1981-02,
M,PRD,B-D,SCA,I21,BG,1981-03,
M,PRD,B-D,SCA,I21,BG,1981-04,
M,PRD,B-D,SCA,I21,BG,1981-05,
M,PRD,B-D,SCA,I21,BG,1981-06,
M,PRD,B-D,SCA,I21,BG,1981-07,
M,PRD,B-D,SCA,I21,BG,1981-08,
M,PRD,B-D,SCA,I21,BG,1981-09,
M,PRD,B-D,SCA,I21,BG,1981-10,
M,PRD,B-D,SCA,I21,BG,1981-11,
M,PRD,B-D,SCA,I21,BG,1981-12,
M,PRD,B-D,SCA,I21,BG,1982-01,
M,PRD,B-D,SCA,I21,BG,1982-02,
M,PRD,B-D,SCA,I21,BG,1982-03,
M,PRD,B-D,SCA,I21,BG,1982-04,
M,PRD,B-D,SCA,I21,BG,1982-05,
M,PRD,B-D,SCA,I21,BG,1982-06,
M,PRD,B-D,SCA,I21,BG,1982-07,
M,PRD,B-D,SCA,I21,BG,1982-08,
M,PRD,B-D,SCA,I21,BG,1982-09,
M,PRD,B-D,SCA,I21,BG,1982-10,
M,PRD,B-D,SCA,I21,BG,1982-11,
M,PRD,B-D,SCA,I21,BG,1982-12,
M,PRD,B-D,SCA,I21,BG,1983-01,
M,PRD,B-D,SCA,I21,BG,1983-02,
M,PRD,B-D,SCA,I21,BG,1983-03,
M,PRD,B-D,SCA,I21,BG,1983-04,
M,PRD,B-D,SCA,I21,BG,1983-05,
M,PRD,B-D,SCA,I21,BG,1983-06,
M,PRD,B-D,SCA,I21,BG,1983-07,
M,PRD,B-D,SCA,I21,BG,1983-08,
M,PRD,B-D,SCA,I21,BG,1983-09,
M,PRD,B-D,SCA,I21,BG,1983-10,
M,PRD,B-D,SCA,I21,BG,1983-11,
M,PRD,B-D,SCA,I21,BG,1983-12,
M,PRD,B-D,SCA,I21,BG,1984-01,
M,PRD,B-D,SCA,I21,BG,1984-02,
M,PRD,B-D,SCA,I21,BG,1984-03,
M,PRD,B-D,SCA,I21,BG,1984-04,
M,PRD,B-D,SCA,I21,BG,1984-05,
M,PRD,B-D,SCA,I21,BG,1984-06,
M,PRD,B-D,SCA,I21,BG,1984-07,
M,PRD,B-D,SCA,I21,BG,1984-08,
M,PRD,B-D,SCA,I21,BG,1984-09,
M,PRD,B-D,SCA,I21,BG,1984-10,
M,PRD,B-D,SCA,I21,BG,1984-11,
M,PRD,B-D,SCA,I21,BG,1984-12,
M,PRD,B-D,SCA,I21,BG,1985-01,
M,PRD,B-D,SCA,I21,BG,1985-02,
M,PRD,B-D,SCA,I21,BG,1985-03,
M,PRD,B-D,SCA,I21,BG,1985-04,
M,PRD,B-D,SCA,I21,BG,1985-05,
M,PRD,B-D,SCA,I21,BG,1985-06,
M,PRD,B-D,SCA,I21,BG,1985-07,
M,PRD,B-D,SCA,I21,BG,1985-08,
M,PRD,B-D,SCA,I21,BG,1985-09,
M,PRD,B-D,SCA,I21,BG,1985-10,
M,PRD,B-D,SCA,I21,BG,1985-11,
M,PRD,B-D,SCA,I21,BG,1985-12,
M,PRD,B-D,SCA,I21,BG,1986-01,
M,PRD,B-D,SCA,I21,BG,1986-02,
M,PRD,B-D,SCA,I21,BG,1986-03,
M,PRD,B-D,SCA,I21,BG,1986-04,
M,PRD,B-D,SCA,I21,BG,1986-05,
M,PRD,B-D,SCA,I21,BG,1986-06,
M,PRD,B-D,SCA,I21,BG,1986-07,
M,PRD,B-D,SCA,I21,BG,1986-08,
M,PRD,B-D,SCA,I21,BG,1986-09,
M,PRD,B-D,SCA,I21,BG,1986-10,
M,PRD,B-D,SCA,I21,BG,1986-11,
M,PRD,B-D,SCA,I21,BG,1986-12,
M,PRD,B-D,SCA,I21,BG,1987-01,
M,PRD,B-D,SCA,I21,BG,1987-02,
M,PRD,B-D,SCA,I21,BG,1987-03,
M,PRD,B-D,SCA,I21,BG,1987-04,
M,PRD,B-D,SCA,I21,BG,1987-05,
M,PRD,B-D,SCA,I21,BG,1987-06,
M,PRD,B-D,SCA,I21,BG,1987-07,
M,PRD,B-D,SCA,I21,BG,1987-08,
M,PRD,B-D,SCA,I21,BG,1987-09,
M,PRD,B-D,SCA,I21,BG,1987-10,
M,PRD,B-D,SCA,I21,BG,1987-11,
M,PRD,B-D,SCA,I21,BG,1987-12,
M,PRD,B-D,SCA,I21,BG,1988-01,
M,PRD,B-D,SCA,I21,BG,1988-02,
M,PRD,B-D,SCA,I21,BG,1988-03,
M,PRD,B-D,SCA,I21,BG,1988-04,
M,PRD,B-D,SCA,I21,BG,1988-05,
M,PRD,B-D,SCA,I21,BG,1988-06,
M,PRD,B-D,SCA,I21,BG,1988-07,
M,PRD,B-D,SCA,I21,BG,1988-08,
M,PRD,B-D,SCA,I21,BG,1988-09,
M,PRD,B-D,SCA,I21,BG,1988-10,
M,PRD,B-D,SCA,I21,BG,1988-11,
M,PRD,B-D,SCA,I21,BG,1988-12,
M,PRD,B-D,SCA,I21,BG,1989-01,
M,PRD,B-D,SCA,I21,BG,1989-02,
M,PRD,B-D,SCA,I21,BG,1989-03,
M,PRD,B-D,SCA,I21,BG,1989-04,
M,PRD,B-D,SCA,I21,BG,1989-05,
M,PRD,B-D,SCA,I21,BG,1989-06,
M,PRD,B-D,SCA,I21,BG,1989-07,
M,PRD,B-D,SCA,I21,BG,1989-08,
M,PRD,B-D,SCA,I21,BG,1989-09,
M,PRD,B-D,SCA,I21,BG,1989-10,
M,PRD,B-D,SCA,I21,BG,1989-11,
M,PRD,B-D,SCA,I21,BG,1989-12,
M,PRD,B-D,SCA,I21,BG,1990-01,
M,PRD,B-D,SCA,I21,BG,1990-02,
M,PRD,B-D,SCA,I21,BG,1990-03,
M,PRD,B-D,SCA,I21,BG,1990-04,
M,PRD,B-D,SCA,I21,BG,1990-05,
M,PRD,B-D,SCA,I21,BG,1990-06,
M,PRD,B-D,SCA,I21,BG,1990-07,
M,PRD,B-D,SCA,I21,BG,1990-08,
M,PRD,B-D,SCA,I21,BG,1990-09,
M,PRD,B-D,SCA,I21,BG,1990-10,
M,PRD,B-D,SCA,I21,BG,1990-11,
M,PRD,B-D,SCA,I21,BG,1990-12,
M,PRD,B-D,SCA,I21,BG,1991-01,
M,PRD,B-D,SCA,I21,BG,1991-02,
M,PRD,B-D,SCA,I21,BG,1991-03,
M,PRD,B-D,SCA,I21,BG,1991-04,
M,PRD,B-D,SCA,I21,BG,1991-05,
M,PRD,B-D,SCA,I21,BG,1991-06,
M,PRD,B-D,SCA,I21,BG,1991-07,
M,PRD,B-D,SCA,I21,BG,1991-08,
M,PRD,B-D,SCA,I21,BG,1991-09,
M,PRD,B-D,SCA,I21,BG,1991-10,
M,PRD,B-D,SCA,I21,BG,1991-11,
M,PRD,B-D,SCA,I21,BG,1991-12,
M,PRD,B-D,SCA,I21,BG,1992-01,
M,PRD,B-D,SCA,I21,BG,1992-02,
M,PRD,B-D,SCA,I21,BG,1992-03,
M,PRD,B-D,SCA,I21,BG,1992-04,
M,PRD,B-D,SCA,I21,BG,1992-05,
M,PRD,B-D,SCA,I21,BG,1992-06,
M,PRD,B-D,SCA,I21,BG,1992-07,
M,PRD,B-D,SCA,I21,BG,1992-08,
M,PRD,B-D,SCA,I21,BG,1992-09,
M,PRD,B-D,SCA,I21,BG,1992-10,
M,PRD,B-D,SCA,I21,BG,1992-11,
M,PRD,B-D,SCA,I21,BG,1992-12,
M,PRD,B-D,SCA,I21,BG,1993-01,
M,PRD,B-D,SCA,I21,BG,1993-02,
M,PRD,B-D,SCA,I21,BG,1993-03,
M,PRD,B-D,SCA,I21,BG,1993-04,
M,PRD,B-D,SCA,I21,BG,1993-05,
M,PRD,B-D,SCA,I21,BG,1993-06,
M,PRD,B-D,SCA,I21,BG,1993-07,
M,PRD,B-D,SCA,I21,BG,1993-08,
M,PRD,B-D,SCA,I21,BG,1993-09,
M,PRD,B-D,SCA,I21,BG,1993-10,
M,PRD,B-D,SCA,I21,BG,1993-11,
M,PRD,B-D,SCA,I21,BG,1993-12,
M,PRD,B-D,SCA,I21,BG,1994-01,
M,PRD,B-D,SCA,I21,BG,1994-02,
M,PRD,B-D,SCA,I21,BG,1994-03,
M,PRD,B-D,SCA,I21,BG,1994-04,
M,PRD,B-D,SCA,I21,BG,1994-05,
M,PRD,B-D,SCA,I21,BG,1994-06,
M,PRD,B-D,SCA,I21,BG,1994-07,
M,PRD,B-D,SCA,I21,BG,1994-08,
M,PRD,B-D,SCA,I21,BG,1994-09,
M,PRD,B-D,SCA,I21,BG,1994-10,
M,PRD,B-D,SCA,I21,BG,1994-11,
M,PRD,B-D,SCA,I21,BG,1994-12,
M,PRD,B-D,SCA,I21,BG,1995-01,
M,PRD,B-D,SCA,I21,BG,1995-02,
M,PRD,B-D,SCA,I21,BG,1995-03,
M,PRD,B-D,SCA,I21,BG,1995-04,
M,PRD,B-D,SCA,I21,BG,1995-05,
M,PRD,B-D,SCA,I21,BG,1995-06,
M,PRD,B-D,SCA,I21,BG,1995-07,
M,PRD,B-D,SCA,I21,BG,1995-08,
M,PRD,B-D,SCA,I21,BG,1995-09,
M,PRD,B-D,SCA,I21,BG,1995-10,
M,PRD,B-D,SCA,I21,BG,1995-11,
M,PRD,B-D,SCA,I21,BG,1995-12,
M,PRD,B-D,SCA,I21,BG,1996-01,
M,PRD,B-D,SCA,I21,BG,1996-02,
M,PRD,B-D,SCA,I21,BG,1996-03,
M,PRD,B-D,SCA,I21,BG,1996-04,
M,PRD,B-D,SCA,I21,BG,1996-05,
M,PRD,B-D,SCA,I21,BG,1996-06,
M,PRD,B-D,SCA,I21,BG,1996-07,
M,PRD,B-D,SCA,I21,BG,1996-08,
M,PRD,B-D,SCA,I21,BG,1996-09,
M,PRD,B-D,SCA,I21,BG,1996-10,
M,PRD,B-D,SCA,I21,BG,1996-11,
M,PRD,B-D,SCA,I21,BG,1996-12,
M,PRD,B-D,SCA,I21,BG,1997-01,
M,PRD,B-D,SCA,I21,BG,1997-02,
M,PRD,B-D,SCA,I21,BG,1997-03,
M,PRD,B-D,SCA,I21,BG,1997-04,
M,PRD,B-D,SCA,I21,BG,1997-05,
M,PRD,B-D,SCA,I21,BG,1997-06,
M,PRD,B-D,SCA,I21,BG,1997-07,
M,PRD,B-D,SCA,I21,BG,1997-08,
M,PRD,B-D,SCA,I21,BG,1997-09,
